name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_1197,9,AAAAABBBBAAABBBBBBCCCCBBDEECCFCFBDEECGFFFDDEECGGGHHDEEGGHHHIDDIGGGHHIIIIGGHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,314,Medium,True,True
puzzle_4339,9,AAAABBBBCADABBEBCCADDDEEBCCADFEEEEECDDFGHHEECDFFGHHHECFFGGGIICCFFGGIIIIIGGGGIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,314,Medium,True,True
puzzle_3749,9,AAABBBCCCAAAAABCCCAAAAABCDDEAFFFFCCDEEFFFGDCDEEEEGGDDDHEHGGIIIIHHHGGGIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,314,Medium,True,True
puzzle_9751,9,AABBBBBCCAABBBCCCCAADBCCCCEAFDGGEEEEFFDDGEEHEFFDIGGEHHFFFIIIIHHFFIIIIHHHFFFIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x..x.x....x......x....x.x....x.....x.,314,Medium,True,True
puzzle_9420,9,AAAABBCCCAAAADBBCCADDDDDBBBAADDEDBBFEEEEEBBBFGEEEEFFFFGGEEEEHHHGGGIIIHHHGGGIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x....x.....xx...x......x...x..x.......x...x.x....x.....x....x.x....x.....x.,315,Medium,True,True
puzzle_365,9,ABBBBBBBBAAABACBBBDAAAACCEEDDDAFFCEEDDDGFFCEHDIGGFFEEHIIGGGFEEHIIGGGHHHHIIGGGHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,315,Medium,True,True
puzzle_1041,9,AAAABCCCCAAAABBCCDEAAFFBCCDEAAAFBDDDEAAAFBBGDEHFFFBIGDHHFFIIIGDHHFIIGIGDHHHIGGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,315,Medium,True,True
puzzle_9192,9,AAAAAABBBCAAAADDDBCCCAEDDDEFFCCEDDDEFFFCEEEDEFGFFHHEEEGGHHHHEEIGGGIIHHHIGIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x......x...x......x...x,315,Medium,True,True
puzzle_5031,9,AABCCCCDDAABCACCCDAABBAACDDAAAAAAADEFFFAGGAEEFFFGGGGEEFHHIGGGGEFHHIIIEEEFHIIIIIEE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx..x..........x.x.x.x..........x.x...x......x...x.x....x.....x.,315,Medium,True,True
puzzle_5170,9,AAAABBCCCAAABBBCCCDBBBBEEEEDDEEEEEFFDDDEEEEEFGDDHEEHHFGGGHHHHIFGGGIIIHIFGGIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.x...........x.x..x.x....x......x....x.x....x......x....x.x..x.x...........x.x.,315,Medium,True,True
puzzle_8482,9,AAAAAABBBCCAAADDBBCCDDDDDBECCDDDFEEECCDDDFFFECCGGGFFEEHGGGFFEEEHGHHHFEIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x....x.....xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,315,Medium,True,True
puzzle_8644,9,AAABBBCDDAABBBBCCDAAABBCCCDEEEEECCCDFFEEECCGDFFFFGGGGDHHFFFFGGGHHHHFGGIGHHIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.x..........x.x..,315,Medium,True,True
puzzle_9810,9,AAAAAABBBCCAAABBBBCCCDDEBBBCCCDDEEEECFDDDEEEEFFDGDGEEHFFGGGGIIHFGGGGIIHHFFGGGIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.x...........x.x..x.x....x......x....x.x....x......x....x.x..x.x...........x.x.,315,Medium,True,True
puzzle_8829,9,ABBBBBBCCADBBBBBCCADDDDBCCCADDDEEEEFADDGGEEFFAADDGFFFHIIGGGFHHHIIGGGFFHHIIIGFFHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x..........x.x...x......x...x.x....x.....x.,316,Medium,True,True
puzzle_7719,9,AABBBBCCCAABBBDDCCAAAABDDCCEEEEBDDDFEEEGGGDDFEHHGGGGDFEHHHGGGGFEEHHGGIIFEHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,316,Medium,True,True
puzzle_2455,9,AAAAABBBCAAAABBCCCDEEEBBBCCDDEEBBECCDEEEEEECFDDDGGEHFFDGGGHHHFFDGIIHHHHFIIIIHHHHF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x....x.....xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,317,Medium,True,True
puzzle_9000,9,AAAAABBBBACAAABBBBCCCADBBEBCCCADBBEEFCCDDDEEGFCFDDDEGGFFFFFHGGHFIIIHHGHHIIIIHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,317,Medium,True,True
puzzle_5938,9,AAAABBBCCAABBBBBCCAADDDBDDCAEEDDDDDFEEEEDDDDFEGEEHIFFFGGHHHIFFFGGHHHIIFFHHHHHHIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x..x.x..........x.x.x.x..........x.x.x.x..........x.x..,317,Medium,True,True
puzzle_2971,9,AABBBBCCCAABBBBCCDAABEEECDDAABEDDCDDFFBEEDDDDFFFGEDGHHFFFGGGGHHFIFGGGGHHIIIIGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,317,Medium,True,True
puzzle_3244,9,ABBBCCDDDABBCCCCDDAABCCCDDDAABCCEEEEBBBFGEGEEBBBFGGGGEHHHFFFIGEHHHFIIIGIHHHFIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,317,Medium,True,True
puzzle_5117,9,AAAAABBCCADDDBBBCCDDDDBBBCCDDDDDBEEEFFGGBBEEEFFFGEEEEEHFFGGGIIEHHHHHHIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,318,Medium,True,True
puzzle_7769,9,AABBBCCDDAABBBBCCDAABBECCDDBBBEEEEDDBFBGEEEDDFFGGHHIDIFFGGGHIIIFFGHHHHIIFFGHHHHII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,318,Medium,True,True
puzzle_3603,9,AAAABBBBBCAABBDDBBCABBEDDBBCAAEEDDDDCEEEEDFDGCCCFFFFGGCCCFFFGGGHHHIIIIIGHHHIIIIIG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x....x.....x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,318,Medium,True,True
puzzle_5283,9,AAABCCCCDAABBCCEEDAABCCCEDDFFBCCCEEDFFGGCCEEDFFGGHHEEDFFGGHHHHHFFGIIHIIHFGGIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,318,Medium,True,True
puzzle_1441,9,AAAABCCCCAAABBCCCCDAABBECECDDDBEEEECDDDFEEEEEDDDFFGGGGHHFFFFFGGHFFFIIFIIHFFFFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x.,318,Medium,True,True
puzzle_4002,9,ABBBBCCCCAABBBBBCCAABBBBDDEAABBDDDEEFDDDDGEEEFDDDDGGEEFHHGGGGIIFFHHHIIIIFFFHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,318,Medium,True,True
puzzle_8010,9,AAAABCCDDAAABBCDDDAAABBCDDDEABBCCCDDEABBCCCFFEEEGGGFFFGGGGGGHHHGGIIGGHHHIIIGGGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,318,Medium,True,True
puzzle_4934,9,ABBBBBCCCAAABBBCDDEEAAEBCCDEEEEECCCDFGGGEEEDDFFGEEEEDDFFGGHEDDIHHHHHIIDIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,318,Medium,True,True
puzzle_7621,9,AAABBBBCCABBBBBCCDABEEEBCCDAAEEFFCDDAAFFFFCDDAAFFFFCGGHHFIIFGGGHHHIIIGGGHHHIIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,318,Medium,True,True
puzzle_1472,9,ABBBBACCDAAAAAACDDEAEACCCDDEEEAACDDFEGEAACDDFGGEEEFFFFGGGGGGFFHGGIIGHHHHGGIIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x..x.x....,318,Medium,True,True
puzzle_7793,9,AABCCCDDEAABCCCDDEAABCCCDDEAABBCFDDEAGBBBFFFEGGBBBFFFEGGGGGGFFEHHHHGGIIIHHHGGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.x...........x.x..x.x....x......x....x.x....x......x....x.x..x.x...........x.x.,318,Medium,True,True
puzzle_6529,9,AAABCCCCCAAABBDCCCAAABDDEEEBBBBDDFEEGGGDDFFFEHHGGGFIIEHGGGGFIIEHHGFGFIIEHHGFFFIEE,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x...x......x...x.x..........x.x.x..x....,318,Medium,True,True
puzzle_1091,9,AABBCCCCCAABBCCCDCABBCCCCDCABBEEDDDDFFBEEEDDGHFFFEGGGGHHFFFFGGGHHFFFIGIIHHHFFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,318,Medium,True,True
puzzle_3512,9,AAAAABCCCDAEBBBBCCDAEBBBFCCDDEEBBFCCDDEEFFFCFGDDEEHFFFGGGGHHHHFGGGGHHHHFGGGGHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.x...........x.x..x.x....x......x....x.x....x......x....x.x..x.x...........x.x.,318,Medium,True,True
puzzle_2784,9,AAABCCCCCAAABCDDDCAABBBDDDCAAEEEEDDCAFEEEGHHCAFFFFGGHHFFFFFGHHGIIIFIGHHGIIIIIGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,318,Medium,True,True
puzzle_8608,9,AABBBCCCCAAABBCCDCAEABBCDDCAEBBBDDDDEEFFGDDHDEEEFGGGHHFEFFGGGGHFFFFFGGGHFFIIIGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.xx..x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,318,Medium,True,True
puzzle_1412,9,ABBBBBBBBAABBBBBBCAADDBDCCCAAEDDDFCCGAEEFFFCCGGEEFFFFFGEEHHHHFFGGEEHHHIIGEEEIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,319,Medium,True,True
puzzle_7536,9,AABBBBCDDAAABBBCCDAAEEEBCCDEEEEBBBFDGHHHHHFFDGHHHHHFDDGHHHIFFFDGGGIIIIFDGGGIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x..xx.x..........x..x.,319,Medium,True,True
puzzle_4247,9,AABBBCCCCAAABBCCCDAAABECCCDFEEEECCDDFFEEGCCHDFFEEGGGHDFEEEGIGHHFFEIIIGHHFEEIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,319,Medium,True,True
puzzle_2317,9,AAAABBBBBCADABEEBBCDDABEEEBCDDABEFFFCDDGGFFFFCDGGGGFFFCGGGHHHHFCGGGIHHIFCGGGIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,319,Medium,True,True
puzzle_9549,9,AAABBCCCCAAABBBCCCDAAABCCECDDAABBCECDDDDFFFEEGHDDFIFEEGHHHHIFIEGGGGHIFIEGGGGIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.x...........x.x..x.x....x......x....x.x....x......x....x.x..x.x...........x.x.,319,Medium,True,True
puzzle_6423,9,AABBBBCCCAAAABBBCCAAADDBCCEAAFDEEEEEAFFDDEEEEAFFFFEGGEAHHFFIIGGAHHHIIIGGHHHIIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,319,Medium,True,True
puzzle_255,9,AABBCCCCCAADBBCCCCADDBBBCEEADDDFBEEGADDDFEEGGAHFFFGGGGHHHHFGGGIHHHHFGIIIGGGGGGGII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x......x...x......x...x,319,Medium,True,True
puzzle_8544,9,AABBBCDDDAABCCCDEEAABCCDDDEAAACCDDDEFAAACDDEEFFGGGGGEEFFGGGGGEHFIIGIIHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,319,Medium,True,True
puzzle_9603,9,AAAAAABBBACDDAEEBBCCCDDEEBBCCDDDEEEECCCDEEEEFCCGDHHHFFCCGGIIHFFCGGIIIFFFGGGIIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x...........x.x..x.x...........x.x..x.x....x.....x.....x....x.x...x...,319,Medium,True,True
puzzle_2016,9,AABBBCCCDAEBBBCDCDAEBBBCDDDAEBBCCDDFAEGGHHFDFEEGHHHFFFEGGHHHHFFEGGIIHFFIEGIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x......x...x......x...x,320,Medium,True,True
puzzle_8358,9,AAAABBBBCAAAAABCCCDDAEEBBBCDDDDECCCCDFDEEGGHHDFFEEGGHHDFFEEGHHHFFIIIGGHIFFFFIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x..x...x..x.......x...x.x....x.....x....x.x....x.....x.,320,Medium,True,True
puzzle_666,9,AAAABBBBBAACAABBBDACCAABBDDCCEEEDDDDCCEFFFDDDGGEFFFFDHGGGIIIFDHGGGIIIFHHGGGIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,320,Medium,True,True
puzzle_3699,9,AABBBBBCCAABBCCCCCAADBCCCCCADDDDDEEEFFFEEEEEEFFFFFGEHEFFIIIGGHEIIIIGGGHHIIGGGHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,320,Medium,True,True
puzzle_2721,9,AAAABBBBCAAABBBCCCADDDDDDCCADDEEDFFCGGGEEFFFCGGGGEEEFCHHGGIFFFFHIIIIIIIIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,321,Medium,True,True
puzzle_8168,9,AABBBBBCCAAAAAAACCDADDDCCCCDDDEFFFCCDEEEEFFGCDEHEEFGGGHEHEIFGIGHHHIIIIIGHHHHIIIGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x.x..x....,321,Medium,True,True
puzzle_1365,9,AAAAAABBBAACCABBBDCCCEEBEDDCCCFEEEDDFFFFGGEDDFHFFGGGIDHHFFGGGIIHHFFGIIIIHHFFIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,321,Medium,True,True
puzzle_726,9,AAABBBBBCDAADDBBBCDDDDDEEBCDDDFDEEECDDFFFEECCFFFFEEECCGFGGEEHHHGGGIIIIHHGIIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,321,Medium,True,True
puzzle_1925,9,AAABBBCCCDAAABBCCCDDABBBCEEDFFFBBBEEDDDFFBBEGDHHHFEEEGHHHFFEEGGHHHFFEGGGHIIIIGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x..........x.x..x.x....,321,Medium,True,True
puzzle_5836,9,AABBCDDDDAABBCCDDDABBBBCEEDAABBBBEFFGGGBBBEEFHGGIIIIEFHHGGIIEEFHHGGGIEEFHHGGGGGFF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x..x.x....x......x....x.x....x.....x.,322,Medium,True,True
puzzle_9472,9,AABBBBBCCAABBBBBCCAAABBBBCDEEEEDDDCDEFFEDDDDDEFFFDDGGDFFFFFFFGGHHFIIIIGGHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...xx.....x....x.x....,322,Medium,True,True
puzzle_7144,9,AAABBCCCCAAABBCCCDAAAABEDDDFAABBEDDGFFFBBEEEGFHFFFEEGGFHIIIEEGGFHHIIIEGGHHIIIEEEG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,322,Medium,True,True
puzzle_6662,9,AAABBBBBBCAAABDDDBCCCCCDDDDCCCEEEEEDCFFFFEEEDCFGFFFEEDGGGGFFFHHGGIIIIFHHGIIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,322,Medium,True,True
puzzle_9276,9,AAAAAAABBAACCCCCDBAEECCCDDBAEFCDDDDBAEFFFGDBBEEEEFGGGBEEEFFHHGGIIHHFFHHGIIIHHHHHG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,322,Medium,True,True
puzzle_4419,9,AAAAABBBBAAACABBBDEEECCCBDDFEEECCCDDFFFFFCCDDFFGGGCCDDFFFGGGGDDFHHHGGIDIHHHHGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...x..x...x..x...x......x....x.x....x......x...x..x...x......x....x.x....x..,322,Medium,True,True
puzzle_8024,9,AAAAAAAABCCAAADDDBCCAEEEDBBCCAEEDDBBFCEEGGBBBFFFEEGGBBFHFFGGGIBHHFFGGGIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x....x.....x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,322,Medium,True,True
puzzle_9875,9,AAABBBBBBACCCCDDBBAACDDDDEECCCDDDEEECCCDFDEEEFFFFFGHEEFIFIFGHHHIIIIGGHHHIGGGGHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,322,Medium,True,True
puzzle_4579,9,AAABBBBBCAAAADDCCCEAADDDFCCEEEDFFFCCGEEDFFFCCGEEDGFHCHGGGGGHHHHGGIGHHIHIIIIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x..........x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,323,Medium,True,True
puzzle_5556,9,AABBBBCCDAABCCCCDDAABBCCCDDAABBEEEDDFFEEEEEDDFFFGGEEHHFFFGGIIIHFGFGGIIHHFGGGGIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,323,Medium,True,True
