name,N,board_1,board_2,board_3,board_4,board_5,board_6,solution,score,tier,is_solved
puzzle_875,8,AABBBBCCAABBBBCCADBBBECCDDDEEEECDDDDEEFFDDGFFFFFGGGGHFFFGGGHHHHF,AAABBBCCAABBBBCCADBBBECCDDDBEEECDDDDEEFFDDDGFFFFDGGGHFFFGGHHHFFF,AABBBBCCAABBBCCCADBBECCCDDDBEEECDDDDEEFCDDGGHFFFGDGGHHFFGGGHHHFF,AAABBBCCAABBBBCCADBDBECCFDDDEEECFDDDEEGGFDFFGGGGFFFHHGGGFFFHHHGG,AAABBBCCAABBBBCCADBBBECCDDDEEEECDDDDEEFFDDGGFFFFGGGGGFFFGGGHHHFF,AAABBBCCDAABBEECDDBBEEECDDDBEEECDDDDDEFFDDGGFFFFGGGGHFFFGGGHHHHF,x..........x...........x.....x...x............x...x.........x...,141,Medium,True
puzzle_389,8,ABCCCCCCABBBCCCCAABDDCEEAADDDDEEAFDDGGGEFFGGGGHEFFFGGHHHFFFFGHHH,ABBCCCCCABBBCDCCAABDDDCEAABDDDEEAADDDFEEGFFFFFHEGFGFFHHHGGGGFHHH,AABCCCCCABBBCCCCAABDDCCCAADDDDECADDDFFEEGGFFFFHEGGGFFHHHGGGGFHHH,ABBBCCCCABBBCCCDAABEECDDAAEEEEEDEEEEFFDDGGFFFFHDGGFFFHHHGGGGFHHH,ABBBCCCCABBBCCCCAABDDCEEFADDDDEEFADDGEEEFAGGGGHEFFFGHHHHFFFFHHHH,ABBBBCCCABBBBCCCABBDDCCEADDDFFEEAGDDFFEEGGFFFFHEGGGFFHHHGGGGFHHH,.....x....x.....x..........x...........x....x.........x..x......,142,Medium,True
puzzle_513,8,AABBBBBCAAABBBCCAADBDBCCAEDDDDFCEEEDDFFCEEEGGFFCEEHGGGFCHHHGGGFC,ABBBBBBCABBDBBCCAADDBBCCAADDDDECFFFDDEEEFFFDGEEEHHHHGGEEHHHHGGEE,AABBBBBCAADDBBCCAADDDBCCAEDDDDFCEEEDDFFFEGEDHFFFGGEHHHFFGGGGHHFF,AABBBBBCAAABBBCCADDDDCCCAEDDDCFCEEEDDFFFEEGHHFFFGGGHHHFFGGGGHHFF,AABBBBBCAADDBCCCAADDDCCCAEDDDDFCEEEDDFFFEEGHHFFFGGGHHHHFGGGGHHFF,AABBBBBCAADDBBCCAAADDBCEAFDDDDEEFFFDDEEEFFGDHEEEFGGHHHEEGGGGHHEE,.....x.........xx..........x.....x............x.....x.....x.....,142,Medium,True
puzzle_208,8,AABBBCCCAAABCCCCAAADDCCCEADDDDFFEEEDFFFFEEEDDFFGEEHHDGGGHHHHHGGG,AABBBCCCAAABCCCCAAADCCCEFAADDDEEFFAADEEEFFFADEEGFFHHDGGGFHHHHGGG,AABBBCDDAAABCCDDAAAEECDDAAAEEEDDFAAEEDDDFFGEDDDHFFGGHHHHFGGGGHHH,AABBBCCCAAADCCCCAAADDCCCAAADDDEEFAADDEEEFFFDDEEGFHHHHGGGHHHHHHGG,AAAAABBBCCAABBBBCCCDDBBBCCCDDDEEFCFDDEEEFFFFDEEGFFHEEEGGFFHEEEGG,AAAAABBBCCAABBBBDCCCEBBFDCCCEEFFDDEEEFFGDDDEEFFGDDDHGGGGDHHHHGGG,...x.........x...x..........x.........x.x..............x..x.....,143,Medium,True
puzzle_558,8,AAABBBCCAAABBBCCADBBBBEFDDDBEEEFDDDEEEEFDDGGEHFFGGGGHHHHGGGGHHHH,AABBCCCCABBBBCCCADBBBBCCDDDBEEEEDFBBEEEEFFFEEEGGFFFFHEHGFFFHHHHH,AABBCCCCAAABBCCCADBBBBCCDDDBEECFDDDEEEFFGGGEEEEFGGGGHHFFGGGGHHHF,AABBCCCCAABBBBBCADBBBBCCDDDBEEEFDDDEEEEFDDGGEHFFGGGGHHHFGGGHHHHF,AABBCCCCAABBBCCCADBBBBCEDDDBFGGEDDFFFGGEHHHFFGEEHHHHGGGEHHHGGGGE,AAABCCCCAAABBCCCDDBBBBCCDDDBEEFFDDDEEEFFDDGEEFFFGGGEHHFFGGGGHHHF,......x.x..........x.....x..........x..........x..x..........x..,143,Medium,True
puzzle_1240,8,AAAAABBCDDAABBBCDDDAEBCCDDDEEECCDDEEEEECDDFFEEGGHFFFEGGGHHFFGGGG,AAAAABBCDDAABBBCDDDABECCDDDEEECCDDFEEEGCHFFFEGGGHFFFEGGGHHFFEGGG,AAAAABBCDDAABBBCDDDAEBCCDDDEEEFFDDGEEEFFGGGGEFFFHGGGFFFFHHGGFFFF,AAAAABBCDDAABBBCDDDAEBCCDDDEEECCDDFEEEGCFFFFEGGGFFFFGGGGHFFFGGGG,AAAAABBCDDABBBBCDDDBBBCCDDDEBBCCDDFEEEGCHFFEEEGCHHFFEGGGHHFFEGGG,AAAAABBCDDAABBBCDDDABBCCDDDDEECCDDFEEEECGFFFEEEHGGFFEHHHGGGFEHHH,...x.........x.........x.x..........x.....x...........x.x.......,143,Medium,True
puzzle_337,8,AABBBCCCAAAABBCCAAAABDCEFAAADDDEFFFGDDEEFFFGGDEEHFGGGGGEHHHGGGEE,AAABBCCCAAABBBCCAAAABDDEAAAADDDEFFAGDDDEFFFGGDGEHFGGGGGEHHGGGGGE,AAAABCCCAAABBBCCAAAABDCEAAAADDDEFFAGDDEEFFFGGDEEHFGGGGEEHHGGGGGE,AAABBCCCAAABBBCCAAAABDDEAAAADDDEFFFDDDEEFFFGGDEEHFGGGGEEHHGGGGEE,AAABBCCCAAABBBCCAAAABDDEAAAADDDEFAAGDEEEFFFGGEEEHFGGGGGEHFFFGGGE,AAABCCCCAAABBBCCAAAABDDEFFAADDEEFFFGDDEEFFFGGDEEHFGGGGGEHHGGGGGE,......x.....x.....x..........x.........x.x.........x....x.......,144,Medium,True
puzzle_454,8,AABBBBBCAADDDBCCAAADDDCCAAAEDDFCAAEEEEFFGGHHEFFFGGHHFFFFGHHHHFFF,AABBBBBCAADDDBCCAADDDDCCAAAEDDFCAAEEEEFFAAEEEFFFGGHEEFFFGHHHHHFF,AABBBBBCAAADDBCCAADDDDCCAAAEDDFCAAGEEGFFHHGEGGFFHHGGGGFFHGGGGGFF,AABBBBBCAAADDBCCAADDDDCCAAAEDFFCGAEEEFFFGGEEEFFFGGHEHFFFGHHHHHFF,AABBBBBCADDDDBCCAADDDDDCAAAEDDFCAAEEDFFFGAEEFFFFGGHHFFFFGHHHHFFF,AABBBBBCAADDDBCCAAADDBCCAAAEDDCFAAEEEFFFGGGEEFFFGGGHFFFFGHHHHFFF,.....x.........x....x....x.........x..........x.x.........x.....,144,Medium,True
puzzle_494,8,AAABBBBCAAABBDCCAABBBDDCEEBBDDDDEEEBFGGGEEHFFGGGEHHFFFGGHHHHFFGG,AAABBCCCAAAABDCCAABBBDDCEABBDDDDEEEBFDGGEEHFFGGGEHHFFFGGHHHHFFGG,AAABBCCCAAABBDCCEABBBDDCEEBDDDDDEEEDFDGGEEHFFGGGEHHFFGGGHHHHFFGG,AAABBCCCAAABBDDDEABBDDDDEEEBDDDDEEEBDDFFEEGHHFFFEGGHHHFFGGGGHHHF,AAABCCCCAAABBDCCAABBBDDCEEBBDDDDEEEBFDGGEEHFFDGGEHHFFFFGEHHHFFGG,AAABCCCCAAABCDDCEABBBDDCEEBBDDDDEFFBDDGGEEFFFGGGEFFFFFGGEEHHFFGG,.......x.x.........x.........x..x.............x.....x.....x.....,145,Medium,True
puzzle_641,8,AABBBBCCAAABBCCCAAADBCCCEADDDDCCEEEDDDFCEEGGGHFFEEGGHHHFGGGGHHHF,AAABBBCDAAABCCCDAAADCCDDEADDDDDFEEEDDDFFEEGGGHFFEGGGGHFFEGGGHHHF,AABBBBCCAAABBCCCAAADBCCCEADDDDCFEEDDDFFFEGGDHFFFGGGGHFHFGGGGHHHH,AABBBBCCAAADBCCCAAADDCCCEADDDDCFEEEDDGFFEEEHGGFFEHHHGGGFEHHHGGFF,AABBBCCCAAADBCCCEAADDDCCEADDDDCFEEDDDFFFEGGDDHFFEGGGHHHFGGGHHHHH,AABBBBCCAAADBCCCAAADECCFGADDEECFGGGDEEFFGHHDEFFFHHHHEEFFHHHHEEEF,....x.........x..x.........x....x..............x..x..........x..,145,Medium,True
puzzle_935,8,AABBBBCCAABBDCCCAAADDDCCAAAADDCEAAAADFEEGHHAFFFEGHHAAFFEGGHAAFFE,AAAAABBBCCAADBBBCCCDDDBBCCCCCDBECCCFFFEEGHHFFFFEGHHHFFFEGGHHFFFE,AAAAABBBCCAADBBBCCDDDDBBCCCDDDEECFCDDGEEFFHHHGGEFHHHHGGEFFHHGGGE,AAAABBBBCCAADBBBCCCDDDBBCCCCDDBECCCFFEEEGHHFFFFEGHHHFFFEGGHHFFFE,AAAAABBBCCAADBBBCCDDDDBECCCDDDEECCCFFFEECCCFFFFEGHHHFFFEGGHHFFFE,AAAAABBBCCAADBBBCCCDDDBBCCCCDDEECCCDDFEEGCHHFFFEGHHHFFFEGGGHFFFE,...x..........x.....x....x.............x.....x....x.....x.......,145,Medium,True
puzzle_109,8,ABBCCCCCABBBDCCCAABDDDCCAABDDEEFAAGGEEEFAGGGGEEFHGGGGEFFHHHHGFFF,AAAAABBBAAAAACBBDAACCCCBDDAECFFFDDEEFFFFDEEEEFFGHHHEEFGGHHHHEGGG,ABBBCDDDABBBCCDDAABCCCDDAAACEEEEAAFFEEEEAGGFFEHHAGGFFHHHAGGFFHHH,ABBBCDDDABBBCCCDABBCCCDDAABCCEDFAAGGEEFFAGGGGEFFHHGGGFFFHHHHHFFF,AAAABBBBAAAACCBBDAACCCCCDDACCEECDDFFEEECDFFFFCCCGGFFFCCHGGGFFCCH,ABBBCCCCAABBDCCCABBBDDDDAABDDEEEAAFFEEEGAHFFFEEGHHHFFEGGHHHFFEGG,......x...x.........x...x............x.....x...........x.x......,146,Medium,True
puzzle_579,8,AAAAABBBAACCCBBDAACCBBBDECCFBBBBEFFFFBGGEEFFFGGGEEEHHGGGEEHHHHGG,AAAABBBBAACBBBBBCCCCCDBBCCCECDDDFCCEEDGGFFEEEGGGFFFEHGGGFFHHHHGG,AAAAABBBAACCCDBBCCCCCDDBCCCEDDDBFEEEEDGGFFEEGGGGFFFHGGHGFFHHHHHG,AAAAABBBAACCCBBBCCCCDBDBCCCEDDDDFEEEEDGGFEEEEGGGFFEHHGGGFFHHHHHH,AAAAABBBAAACBBBBCCCCDDBBCCCEDDDBFEEEEDGGFFEEEGGGFFFEHHGGFFHHHHHH,ABBBBCCDABAAACDDAAAACCCDAAAECCCDFEEEECGGFFEEHCGGFFFHHGGGFFHHHHGG,.x.............x..x..........x.....x..........x.x...........x...,146,Medium,True
puzzle_139,8,AABBBCCCAABBBBCCAAAABDDCAAEAFDDCGEEEFFDDGGEFFFDDGGEFFHHHGGEHHHHH,AABBBCCCAABBBBCCAAABBDCDAAEBFDDDGEEEFDDDGGEFFFDDGEEFFHHHGGGHHHHH,AABBBBBBAACCCCDBAAACCDDDAAEEFDDDEEEEFFDDGEEFFFDDGGEFFHHHGGGHHHHH,AABBBCCCAABBBBCCAAABBDDDAAEEFFDDEEEEFFDDEGGFFFFFGGGFFHHHGGHHHHHH,AABBBBCCAABBBBCCAAABBDDDAAEEFDDDGEEEFDDDGGEFFHDDGGGFFHHHHHHHHHHH,AABBBCCCAABBBBCCAAABBDDCAAEEDDDDEEEEFFDDGEEEFFFFGGEFFHHHGGFFHHHH,.......x...x.....x............x...x.........x...x............x..,147,Medium,True
puzzle_170,8,ABBBBCCCAADDBCCCAADDEEECADDDEEEFADDEEEEFGGGEEEFFGGGEHHFFGGEEHHHF,ABBBBBCCABDBBCCCAADDEECCDDDDEEEFDDGDEEEFGGGGEEFFGGGGHHFFGGGHHHHF,ABBBBBCCAADBBCCCAADDBCCCADDDEEEFADDEEEEFGDDHHHFFGGGHHHFFGGGHHHHF,AAAAAABBCCAAABBBCCDAEEBBCDDDDEEFCDDDEEEFGGGGEEFFGGGHEHFFGGGHHHFF,ABBBBCCCAABBCCCCADDDCCCCADDDCCEFAGDDDEEFGGGHHEFFGGGHHHFFGGGHHHHF,AABBBCCCAABBBCCCAADDDCCCADDEEEEFAGDDEEEFGGGEEEFFGGGGHEFFGGGHHHHF,...x..........x.x.........x..........x.........x.x..........x...,147,Medium,True
puzzle_225,8,AAABBBBBAACBBDDDAACCDDDDCCCCDDDEFFCGEEEEFFGGGEEEFGGGGHHHFGGGGHHH,AAABBBBBAAABCCCCAADDCCCCEDDDCCCFEDDDDCCFEEGGGHHHGGGGGHHHGGGGGHHH,AAABBBBBAAABBCCCAADDCCCCDDDEEECFGDDEEEFFGEEEEHFFGGEEEHHHGEEEHHHH,AABBBBBBAAABBCCCAADDCCEEDDDDCCCEFFDGGCEEFFFGGHHEFFGGHHHHFFGGGHHH,AAABBCCCAAAABCCDAAECCCCDEEEECCDDFEEEGCDDFFEGGGHDFFGGGHHHFFFFFHHH,AABBBBBBAAABBCCDAAECCCCDFEEECCDDFFGGDDDDFFGGGDDDFFGGGGHHFGGGGHHH,....x....x...........x....x............xx..........x..........x.,147,Medium,True
puzzle_361,8,ABBBCCCCABBCCCCCAADDCCEEAADDDEEEAFFFDEEEFFFFFGEHFFFFGGGHFFFFGGHH,AAAABBBBCAABBBBBCCDDBBEECCCDDDEECFFDDEEEFFFFGGEEFFFGGGGHFFFFGGHH,AAABBBBBCAABBBBBCCDDBBEECDDDDEEECDFFDEEEDDFFGGEEDDFFGGGHDDFFGGHH,AAABBCCCDAEEBCCCDDEEBCCCDEEEECCCDFFEECCCFFFFFGCCFFFFGGGHFFFFGGHH,AAAABBBBCAABBBBBCCCDBBEECCDDDDEECFFDDEEEFFFFFGEEFFFFGGGHFFFFGHHH,AAAAABBBCAABBBBBCCDDDBEECDDDDEEEFFFDEEEEFFFFFEEGFFFFHHHGFFFFHHGG,.x..........x...x..........x..........x...x..........x.........x,148,Medium,True
puzzle_398,8,ABBBBCCCADDBCCCCADDBCCCEAADDFCEEGADFFFEEGGFFFFHEGGGFFHHHGGGGFHHH,AAAABBBBCDDABBBBCDDDBBBECCDDFBEECCDFFFEECGFFFFHEGGGFFHHHGGGGFHHH,AAAAABBBCCDABBBBCDDDBBBECCDDFBEECCDFFGGECFFFFFGEHFHFGGGGHHHHGGGG,AAAAABBBCCCABBBBCCCCBBBDEECCBBDDECCFBFDDEGFFFFHDGGGFFHHHGGGGFHHH,AABBBCCCADDBCCCCADDDCCCEAADDFCEEAADFFFEEAGFFFFHEGGGFFHHHGGGGFHHH,ABBBBCCCADDBCCCCADDDCCCCAADDECFCAADEEEFFAGEEEEHFGGGEEHHHGGGGEHHH,...x.........x....x.....x..............x....x.........x..x......,148,Medium,True
puzzle_121,8,AAAABCCCAAABBCCCDABBBBCCDEEEBBCCDDEFFFCGDFFFFFGGDFFFFHGGDDFFFHHG,AAAABCCCAAABBCCCAADBBBCCAEDFBBCCEEDFFBGCEEDFFHGGEEFFHHGGEFFHHHHG,AAAABCCCAADBBCCCEDDBBBCCEDDDBBCCEEDFFBCCEEFFFFGCEEFHHHGGEEHHHHHG,AAAABCCCAAABBCCCDEEBBBBCDEEEBBCCDDEFFBCGDDFFFHGGDDFFHHGGDDFFHHGG,AAAABCCCAAABBCCCDEEBBBCCDEEEBBCCDDEFFBCGDDFFFFGGDDFFFGGGDDFFHHHG,AAAABCCCDDABBCCCEDDBBBCCEDDDBCCFEEDGGGFFGEGGGGFFGEGGGHFFGGGGHHHF,.x............x.....x.....x.....x..........x...........x.....x..,149,Medium,True
puzzle_169,8,ABBBBBBCAABDBBCCAADDDDCCAEDDDDFCEEEDDFFFEEEEGGFFEEHGGGGGHHHHGGGG,AABBBBCCAAABBCCCAADDDCCCAEDDDDFCEEEDDFFFEEEEGGFFEEHHGGGGEEHHHGGG,AAABBBCCAABBBCCCDAEEBBCCDDEEEFFCDDDEEFFFDDDDGGFFDDHGGGGGHHHHGGGG,ABBBBCCDAABBBCDDAECCCCDDAECCCCFDEEECCFFFEEEEGGFFEEHHGGGGHHHHHGGG,AABBCCDDAAABCCDDAAACCDDDAECCCCFDEEECCFFDEEEEGGGGEEHHGGGGHHHHGGGG,AABBBBCCABBBDCCCAADDDCCCAEDDDDDCEEEDDFFFEEEEGGFFEEHGGGGGHHHHGGGG,...x....x..............x....x.........x..x...........x....x.....,149,Medium,True
puzzle_749,8,AAABBCCCAAABBBCCAADDBEECDDDDDEECFFFDEEEEFFFFGGEEHFFGGGGGHHHGGGGG,AAAABBCCAAAABCCCAADDBCCCEEEDDDFCGGEDDFFFGEEEHHFFGEEEHHHHGGEEHHHH,AAABBBCCAABBBBCCAADDBCCCDDDDDEECFGGDDEEEFGGGGHEEFHHHHHHHFHHHHHHH,AAAABBBBAAABBBBBAACCBBDDCCCCCCEDFFFCCEEEFFFFFGEEFFFFGGGGHHHFGGGG,AAAABBCCAAABBBCCAADDBCCCDDDDDEEEFFFDDEEEGGFFHHEEGFFHHHHHGGFHHHHH,AAABBBBBAACCCCCBADDDCCBBDDDDDEEBFFFDDDEEFFFFGGEEHFFFGGGGHHFGGGGG,.x..........x..........x...x..........x...x..........x..x.......,149,Medium,True
puzzle_326,8,AAAAABBBCCAAABBBCCCDABEEFCDDDEEEFFDDDEEEFFDDGGEHFFGDGGGHFFGGGGHH,AAAAABBBCCAABBBBCCAABBDDCCCEDDDDFEEEEDDDFFEEGGDHFFGGGGGHFFGGGGHH,AAAABBBBCDAABBBBCDDEBBBFCDEEEFFFCCEEEFFFCCEEGGFHCCGGGGHHCCGGGGHH,AAAABBBBCCAABBBBCCCDBBEECCDDDEEEFDDDDDEEFFDDGGEEFFGGGGHEFFGGGGHH,AAAABBBBCCAABBBBCCCCBBDDCCECBBDDFEEEEDDDFFEEGGDDFFGGGGGHFFGGGGHH,AAABBBBBCCABBBBBCCCCBBDDCCCEDDDDFCEEEDDDFCCEGGDHFFGGGGDHFFGGGDDH,..x..........x...x............x....x....x...........x..........x,150,Medium,True
puzzle_329,8,AAABCCCCAAABBCCCAABBBDCEAABDDDDEFGGDDDEEFGGGGDEEFFFGHHEEFFFHHHHE,AAABCCDDAAABBCDDAABBBCCEAABBCCCEAFFBBCEEGFFFHCEEGGFFHHHEGGFHHHHH,AAABCCCCAAABBDCCAABBBDDEAABBDDDEFGGBDDEEFGGGHDEEFFGHHHHEHHHHHHHE,AAABCCCCAAABBCCCADBBBEEFDDGBEEEFDGGGEEFFDGGGGEFFDDGGHHHFDDGHHHHH,AAAABBBBCCAAABBBCCAAADDEFCAADDDEFGAGDDEEFGGGGDEEFGGHHHHEFFHHHHHH,AAABCCCCAAABBDCCAABBBDDEAABBDDDEFGGGDEEEFGGGHEEEFFGGHHHEFFGHHHHH,......x..x.........x.........x.........x..x.....x...........x...,150,Medium,True
puzzle_265,8,AAAABBBBAAAACCBBDAACCCCEDDAFCCEEDDFFCCEEDGFFCCCEGGGFCCHEGGGHHHHH,AAAABBBBAAAAACBBDAAACCCBDDAECCFFDDEEECFFDGEEEEFFGGGEHHHFGGGHHHHH,AAAABBCCAAAABBCDEAABBBBDEEAFFBDDEEFFFBDDEGFFFFFDGGGFHHHDGGHHHHHH,AAAABBBBAAAACCCBDAACCCCEDDAFCCEEDDFFFCEEDGFFFCEEDGGFHHHEGGHHHHHH,AAAABBBBAAAACCBBAAAACCCDAEACCCDDEEFCFCDDEGFFFFFDGGGFHHHDGGGHHHHH,AAAABBBBAAAACBBBDAACCEEFDDACCEFFDDDCCEEFDGCCCCFFGGGHHHHFGGGHHHHH,......x...x..........x.........xx..........x.....x..........x...,151,Medium,True
puzzle_624,8,AAABBBCCDABBBBCCDDDBBECCDDDDEEECDDDEEEFCDDDGGFFFHHGGGFFFHHHGGFFF,AAABBBCCAABBBBCCADDBBECCDDDDEEEEDDDDEFFFGDDHFFFFGGHHHFFFGGGHHFFF,AAABBBBBAABBBBBBAACBBDEEACCDDDDECCCCDDFFGGCHHFFFGGHHHHFFGGHHHHFF,AAABBBCCAABBBBCCADDBBECCDDDDEECCDDDDEEFCGGDHEFFFGGHHEEFFGGGHEFFF,AABBBBBBAABBBBBCAADBBECCFDDDEEECFDDDDEGGFFDHGGGGFDDHHGGGFFFHHGGG,AAABBBCCAABBBBCCAADBBECCDDDBBEECDDDDEEFFDDDGGFFFDHGGGGFFDHHGGGFF,x...........x..........x.....x....x...........x....x.....x......,151,Medium,True
puzzle_770,8,AAAABBCCAAABBCCCDABBBBECDDBBBEEEDBBFFEEEDDFFFGGGHHHFGGGGHHHHGGGG,AAAABBBBAAABBBCCDDAABBECDDDBBEEEDDDFFEEEDGFFFHEHGGGFHHHHGGGFHHHH,AAAAAABBCAAADDBBCCADDDEBCCADDFEECCGGDFFFCGGGGFFFCHGGFFFFHHHGFFFF,AAAABBCCAAABBBCCDDABBBECDDDBBEEEDDFBFEEEDFFFFGGGHHFFGGGGHHFFFFFF,AAABBCCCAAABBBCCDABBBBECDDDBEEEEDDFFEFEEDDFFFFGGHHFFGGGGHHHFGGGG,AAAAABBBAAAACBBBDAACCCEBDFFFCEEBDDFFFEEEDDFFFGEEHHFFGGGGHHHFGGGG,..x............x....x.........x.x..........x.........x...x......,151,Medium,True
puzzle_734,8,AABBBBCCAABBBCCCAAABDECEFAADDEEEFFDDDDGGFFFDDGGGFHHHGGGGHHHHGGGG,AABBBCCCAABBBBBDAAABBDDDEEAFFFFDEEEEFFDDEEGFFHHDEGGGHHHHEGGGHHHH,AABBBCCCAABBBCCCAAABBCCDAAAEEEDDFFEEEEEDFGGGEHHHFGGHHHHHGGGGHHHH,AABBBCCCAABBBCCDAAAABBDDAAAAEEDDFFEEEGGDFFHEEGGDFHHHGGGGHHHHGGGG,AABBBCCCAABBBCCCAAABDDEEAAADDDEEFFDDDDEEFFDDDGGEDDDDGGGGHHHHGGGG,AABBBCCCAABBBBCDAAABEEDDFAAEEEDDFFEEEEDDFFGEHHHDFGGHHHHHFFGHHHHH,......x....x.....x.............x....x...x............x....x.....,152,Medium,True
puzzle_1153,8,AAAABBBBACDDBBBBCCDDDDBBCCCCDDBEFFFCDGEEFFFHGGEEFHHHGGGEHHHHHGGE,AAAABCCCAAABBCCCDAEBBBCCDEEEBBCCDDEEBFGCHDEHFFGGHDHHFFFGHHHHHHFG,AAAABCCCAAABBCCCDAEBBBCCDEEEEBCFDDEEEFFFDDEGHHFFDDDGHHHFDDDGGHHF,AABBCDDDAABCCDDDEBBCCCDDEBBBCCDFEBBBCGFFEEBHGGFFEHHHGGGGHHHHHGGG,ABBBCDDDABBCCDDDAEECCCDDAEEECCDFAAEECGFFAAEHGGFFHAHHGGGFHHHHHGFF,AAAABCCCAADBBCCCEDDBBBCCEDDDBBBFEEEDBGFFEEEHGGFFEHHHGGGFEHHHHGGF,.x............x.....x.....x.....x..............x.....x.....x....,152,Medium,True
puzzle_506,8,AAAAABBCAAADBBBCEDDDDBBCEEDDFBBCEEEFFFGCEEEFFFGGHEEFFGGGHEEEFGGG,AAAABBBBAACCBBBDECCCBBDDEECCCDDDEEEFFFDDEEEFFFGGHEEFFGGGHHEEFGGG,AAAABBBBAAACBBBBDDCCCBBBDDCCCBEEDDDFFFEEGDDFFFEHGGFFFHHHGGGFFHHH,AAAABBBBAAACBBBBDDCCCBBEDDDCCBEEDDDFFFGGDDFFFFGGHHHFFGGGHHHHFGGG,AAAABBBBCAADBBBBCCDDDBBECCCDDEEECCCFFFEECGFFFFHHCGGFFHHHGGGFFHHH,AAAABBBBAAACBBBBDDDCCBBEDDDCCBEEDDFFFFEEDDFFFFGGHDHFFFGGHHHHFFGG,..x..........x.....x...........x.x..........x.........x.x.......,153,Medium,True
puzzle_792,8,AABCCCDDABBCCCDDBBBBCDDDBEBBCDDDBEEFFDDGBEFFFGGGBFFFFHGGBFFFHHHH,AABCCCCCBBBCCCCDBBBBCDDDEEBBDDDDEEEEEDDFEEEEGFFFEEGGGGFFEEGGHHHH,AABCCCDDABBCCCDDABBBCDDDEEBBCDDDEEEEDDDDEEFFFGGGEFFFFHGGFFFFHHGG,AAABBBBBAACBBBDDACCCBDDDEECCDDDDEEEFDDDGEEFFFGGGEFFFFHGGEFFFFHHG,AAABBBBCAADBBBCCDDDDBECCFFDEEECGFFFEEECGFFEEEGGGFEEEEHHGEEEEHHHH,AABCCCDDAABCCCDDAABBDDDDEEBBDDDDEEEEDDDFEEEGGFFFEEGGGHFFGGGGHHHH,x...........x.....x...........x..x.............x...x.........x..,153,Medium,True
puzzle_1427,8,ABBBBBCCAAABBCCCAAAABCDDEEAAADDDEEEFFDGDHEFFFGGDHHHFGGGGHHHFGGGG,AABBBBCCAAABBCCCAAAABDCDEEAADDCDEEEFFDDDGEFFFFFDGGFFFHHDGGGFHHHH,AAABBBCCAAABBCCDAAAABCCDEEAAFDDDEEEFFGDDHEFFFGGDHHHFFGGDHHHFFGGD,AABBBBCCAAAABCCCAAAAACCDEEAEDDDDEEEEFDDDGEEFFFFDGGFFHHHHGGGHHHHH,AAABBBCCAAABBCCCAAAABCCDEEAAADDDEEFFFDDDGEFFFFDDGEFFFFHHGGHHHHHH,AAAABBCCAAAACCCCAAAACCCDEEAADDDDFEEGGDDDFEGGGGGDFFFGHHGHFFHHHHHH,....x.........x...x............x.x.........x....x............x..,153,Medium,True
puzzle_397,8,AABBBBCCAABBBDCCEAEDDDCCEEEDDDDCEEEEDDFFEEGGHFFFGGGGHFFFGGGHHHFF,AABBBBCCAAABBDCCAAEBFDCCEEEFFDDCEEEEFDFCEEGGFFFFGGGGHFFFGGHHHHHF,AABBBBCCAAABBDCCAEBBDDCCAEEDDDDDEEEEDDFDEEGGHFFFGGGGHHFFGGGHHHHF,AAABBBCCAAABBDCCAABBDDCCEEEDDDDCEEEEDDFFEEGGFFFFGGGGHFFFGGGHHHHH,ABCCCCCDABBBCEDDABBBEEDDBBBEEEEDBBBBEEFFBBGGFFFFGGGGHHFFGGGHHHHF,ABBBBBCCAABBBDCCAAEBDDCCEEEDDDDCEEFFDGGGEEFFHGGGFFFFHHGGFFFHHHHH,...x....x..............x.....x...x............x...x.........x...,154,Medium,True
puzzle_598,8,ABBBBCCCABDDDCCCADDDEECCADDFEEEEAAFFFEEEAAAFGEHHAAGGGGHHAAGGGHHH,AAAAABBBAACCCBBBAACCDDBBECCFDDDBEEFFFDDBEEFFGDHHEGGGGGHHEEGGGGHH,AAAAABBBAACCDDDBCCCCDDDBECCFDDDBEEFFFDDBEEFFGGHHEEGGGGHHEEGGGHHH,AAAAABBBAACCCBBBCCCCDDBBECCFDDDDEEFFGDDDEEEFGGHHEEGGGGHHEEGGGHHH,AAAAABBBAACCCDBBCCCCCDBBECFFDDDBEEFFFDDDEEEFGGGHEEGGGGHHEEGGGHHH,AAAAABBBCACCCBBBCCCCCDBBEECFDDDDECCFFDDDEEFFGGHHEEGGGGGHEEGGGHHH,.x.............x..x..........x.....x....x...........x.........x.,154,Medium,True
puzzle_158,8,AAABBBBCAAAABBBCDDAABBCCDDDDDBCCEDDFFFFCEEEGFFHCEEGGGHHHEEGGGHHH,AAAABBBCAAABBBBCAAABBBCCDEEFFFCCDEEFFFFCDDGGFFFCDGGGGHFHDGGGHHHH,AAAAABBCDDAAABBCDDDDBBCCDDDEEECCFDEEEEECFFGGEEHHFFGGGHHHFGGGGHHH,ABBBCCCDAABCCCCDAAACCCDDAAAEEEDDAAFFEEEDGGFFEEHDGGFFFHHDGGFFHHHD,AAAABBBCAAAABBBCADAABCCCDDDEEECCFDEEEEECFFFGEEHHFFGGGGHHFFGGGHHH,AABBCCCDAAABCCCDAAAAECDDAAAAEEDDFAAEEEEDFFFGEEHHFFGGGHHHFGGGGHHH,..x..........x.........x.x..........x...x..........x..........x.,155,Medium,True
