name,N,board_1,board_2,board_3,board_4,solution,score,tier,is_solved
puzzle_27_rot90_rot180_flip_diag,8,AAAAABBBCCAAABBBCCCDDEEECCCDDEEECCCCDEEEFCCGGGGGFFHHGGGGFHHHHGGG,AAABBBBCAAAABBCCAAAAADDCEEEFDDDDEEEFFDDDEEEFFDDDGGGHHHDDGGGHHHHH,AABBBCCCAABBBCCCAABBBCCCDDEEECCFDDEEGCFFDDGGGGFFDGGGGGHFDGGGGHHH,ABBBBCCCABBBBBCDAABBBBDDAAEEBFDDAAEEEFFDGGHHHFFFGGHHHFFFGGHHHFFF,....x.........x..x.........x...........xx.........x..........x..,80,Medium,True
puzzle_6502_rot90_rot180_flip_h,8,AABBBBCCAABBBBCCAABBBDCCAAEEEDCCAFGGEDDCFFFGGDHHFFGGGHHHFGGGHHHH,AAAABBBCAAABBBCCAADBBCCCEDDFBBCGEEDFFFGGEEDHHHGGEEHHHHGGEEHHHHGG,AAAAABBBAAAACBBBDDCCCCBBDDDEEFFBDDDEFFFFDDDEFGFFHHHHGGGFHHHHHGGG,AABBBBCCAABBBBCCAADBBBCCAADEEECCADDEFFGCHHDFFGGGHHHFFFGGHHHHFFFG,x...........x..........x...x..........x...x..........x...x......,80,Medium,True
puzzle_7438_rot90_rot180_flip_diag,8,AAAABBCCAAABBBCCAAABBBBCDEEEEFCCDDDGFFCFDDDGFFFFDDDGHHHHDDGGHHHH,AABBCCCCAAABCCCCAAABDDDDAAABDDEDAFFFFDEEGGGHHHHEGGGHHHEEGGGGHHEE,AAAAABBBAAAACBBBDAAACBBBDDDDCEEBFFGGCEEEFFGGGEEEFFGHHEHHFFGGHHHH,AAAABBCCAADAABCCDDDBBBCCDDDEBBCCFDDEGGGGFFFEHHHGFFFEHHHHFFFHHHHH,..x...........x.....x....x.........x...........xx............x..,80,Medium,True
puzzle_94465_rot90_flip_h_flip_v,8,ABBBBCCCAAABBCCCAAAABCCCDEEAAFFGDDEAFFFGDDHHGGGGDDHHHGGGDDHHHGGG,AABBBCCCAABBBCCCAABBCCCCAADEFFFCADDEEFFCEEEEGHHHEEEGGHHHEGGGGHHH,AAABBBBCAAABBCCCAAABCCCCDEECCFFGDEEECFGGDDDDHHGGDDDHHHGGDDDHHHGG,AAAAABBBAAAACBBDEEECCBBDEEEBBBDDEEFGBDDDFFFGGHHHFFFGGHHHFFFFFHHH,x...........x.........x...x..........x...x.........x...........x,80,Medium,True
puzzle_10361_rot90_flip_h_flip_v,8,AABBCCCDAABBCCCDAABBEEEDAABBEEEDAFGGGEEDFFGGGEEDFFHHGGGDFFFHGGGG,AAABCCCCAABBCCCDAACCCEEDFACCCEEDFFGGEEEDFFGGEEEDFFGGHHHDFFGGHHHD,AAAAAAABCCDDDDBBCCDDDDBBCCDDBBBBEEEEBBFFEEEEBBFGHHHHGGGGHHHHHGGG,ABBBCCDDABBBCCDDAEEECCDDAEEECCDDAEEFFFGDAEEFFFGGAFFFHHGGFFFFHGGG,....x.....x............x.x............x.x............x.....x....,82,Medium,True
puzzle_518_rot180_flip_diag_flip_antidiag,8,AAAABBBBAAAABBBBAAACDDBBCCCCDEEBFCCDDDEGFFFDDGEGHHHHGGGGHHHHGGGG,AAABCCDDAAABBCDDAAABBCDDAABBEEDDFFEEEEGGFFEHEGGGFFFHHHGGFFFFGGGG,AAAABBBBAAAABBBBACADDEEEACDDDFFEGCCDFFFFGGDDFHHHGGGGHHHHGGGGHHHH,AAAABBBBAACCCBBBAAADCDBBAADDDDBBEEDDFFGGEEHFFGGGEEHFFGGGEEHHFGGG,.......x...x.........x...x............x...x.........x...x.......,82,Medium,True
puzzle_635_rot90_rot180_rot270,8,AAAAABBBAAAAABBBCCCDDBBBCCCDDDDBCCCCEEBBFFGGEEEBFGGHHHHHFHHHHHHH,AAAAAAABAAAAACCBDEEECCBBDDEEFFFFDGGGGFFFDDDGGFFFDDDHHHHHDDDHHHHH,AAABBBCCDEABBBCCDEEBBBCCDDEBFFCCDDGGFFCCDDGGFHHHDDGHFHHHDDHHHHHH,AAAAAABBAAACADBBAAACDDBBEECCDDBBEECCFGBBEEFFFGGBEEFFFHGBEEFFFHHH,.x.............x....x.....x..........x.....x....x.............x.,82,Medium,True
puzzle_13751_rot90_flip_h_flip_antidiag,8,AAABCCCCAABBCCCCAACCCCDDAECCCCDDEEECFFFFEEEEEFFFGGGGHFFFGGGHHHFF,AABBCCCCAABBBCCCAABBDDECFABDDDEEFFBGDDDDFGGGDDDDGGGGHHDDGGGGHHDD,AAAABBCCAAAABBCCDAAACCCCDDEACCCCDFECCCGGFFEECCGHFFEEEHHHFFEEHHHH,AAAABCCCAAAABBCCDDAAAACCDDAAAAECFFFFAEEEFFFEEEEEFFFGHHHHFFGGGHHH,....x.....x.....x..............x.x............x....x.........x..,83,Medium,True
puzzle_2300_rot90_flip_v_flip_diag,8,AAAAABBCAAAAADBCEDDDDDCCEEEDDDCCEEEFFFCCGGGGFFCCGGHHFFCCGGHHHHHH,ABBCCCCCABDCCCCCAADDDDDEAADDDEEEAAFFFEEEAAFFGGGGAAFFHHGGHHHHHHGG,AAAAAAABCCAAAAABCDDDEEEBFFDDEEEBFFDDEGBBFFDHHGBBFFDHHGGGFFHHHGGG,AABBBCCCAADBBCCCAADBBCEEAADDFCEEAADDFFFEGDDDFFFEGGHHHHHEHHHHHHHE,......x..x..........x..........x..x..........x..x..........x....,83,Medium,True
puzzle_24193_rot90_rot180_flip_h,8,AAABBBBBAAACCBBBAAACCBBBADDCCEEBDDDCFFEBGGDDFHHHGGFFFHHHGGGGFFHH,AABBCCCCAAABBBCCAAABDDCCEFBBGDDDEFFGGDDHEEEGGHHHEEEGGHHHEEEEEHHH,AAAABBCCAABBBCCCAADDBCCCDDDEBBFGHDDEEFFGHHHEEGGGHHHEEGGGHHHGGGGG,AAABCCCCAAABBCCCADBBBCCCADBEEEEFDDDDEEEFDGGDHFFFGGGHHFFFGGGFFFFF,.......x....x...x.............x...x..........x.....x.....x......,83,Medium,True
puzzle_94828_rot90_rot180_flip_antidiag,8,AABBBBBBAAABBBCCDAAEEBCCDDEEEECCDDFFGGGGDDFFGGGHDDFFFGGHDDDFFHHH,AAABBCCCADDBBBCCADDDBBCCDDDDBBCCEEFFFFCCEEGFFHHCEEGGGHHHGGGGGGHH,AABBBBBBAAABBBBBCAADEEEBCCDDEEEECCDDFFEECCCDFFFGCHHHFFFGCHHHFGGG,ABBBCDDDABBBCCCDAAAECCCDAAEECCFFAAEEFFFFAGGEFFFHGGGHHHHHGGHHHHHH,.x.............x.....x.....x....x...........x.....x...........x.,83,Medium,True
puzzle_78900_rot90_flip_h_flip_v,8,AABBCCCCAABBCCCDAABCCCCDAABCCCDDEEBBCFFFEEBBFFFFEEGBHHFHGGGGHHHH,AAAABBBBACAADBEECCCCDDEECCCFDDEEGGFFFDHHGFFFFDHHGFFFDDHHFFFFDDHH,AABBCCCDABBBCDDDAABBDDDDAABDDDDDEFFFDDFFEEFFFFFFEGGGHHHHEGGGHHHH,AAAABBBBCCADBBEBCCDDEEEECCDDFEEEGGDFFFHHGGDFFFFHGGDDFFFHGGDDFFFF,....x.....x............x.x............x.x............x.....x....,84,Medium,True
puzzle_3353_rot90_rot180_rot270,8,AAAABBBBAACCCBBBAACCCBBBDDDCCCEEDDCCCCEEDDFCCCGGDFFFHHGGFFFFHHHH,ABBBBCCCAABBBCCCAAADBDDCAADDDDDCEEDDDDDFEEDDDFFFEGGHHFFFEGGHHFFF,AAABBCCDAAABBCCDAAAEEEDDAEEEEEDDFEEEEEGGFEEHEGGGFFFHHHGGFFFHHHHG,AAAABBBBCCAABBBDCCEEEBDDFFEEEEDDFFEEEDDDGGGEEEHHGGGEEEHHGGGGHHHH,.....x.....x....x.............x..x.............x....x.....x.....,86,Medium,True
puzzle_498_rot180_flip_diag_flip_antidiag,8,AABBBCCCAABBBCCCADECCCCCDDEECCCCFFFEEGGGFFFEEGGGHHHHEEEEHHHHHEEE,AAABCCDDAABBCCDDEEFFCCDDEEGFFFDDEEGGFFFDGGGGHHFFGGGGHHFFGGGGHHFF,AAABBBBBAAAABBBBCCCAADDDCCCAADDDEEEEAAFFEEEEEAFGEEEHHHGGEEEHHHGG,AABBCCCCAABBCCCCAABBCCCCDAAACCEEDDAAACEEDDFFAAEEDDFFGGHHDDFFGHHH,...x.....x...........x..x..............x..x...........x.....x...,86,Medium,True
puzzle_51443_rot90_rot180_flip_h,8,AAAABBCCAABBBBCCAADBBEECDDDDBEEFDDDDDEEFGGGHHHFFGGHHHHFFGGHHHHHH,AABBCCCCAABBBBCCADDBBECCFDDBEEEEFDDEEEEEFFGGGHHHFFGGGGHHGGGGGGHH,AAABBBBCAADDDBBCEEDDDCCCEEEEFCCCGEEFFCCCGEFFFHCCGGGFFHHHGGGFFHHH,AAAAAABBCCAAAABBCCAAABBBCDDEEEEECDDFEEEEGDDFFEHHGGFFFFHHGGFFHHHH,......x..x..........x.....x..........x..x..............x...x....,86,Medium,True
puzzle_78524_rot90_rot180_flip_antidiag,8,AABBBCCCAAABCCCCAAABBCCDAABBBEDDFBBBBEGDFFBBEEGGHHHHEEGGHHHHEEEG,AAAABBCCAAAADBCCDAADDDCCDDDDDDCCDEDDDFFFEEEFFFFFEEEGHHHFEEGGGHHH,AABBCCCCAABDCCCCAADDDCCDAADDDDDDEEEDDDFDEEEEEFFFEGGGHFFFGGGHHHFF,ABBBCCCCAABBCCCCAABBDDEEFABDDDDEFFBDDDGGFHHDDGGGHHHHDGGGHHHDDDGG,...x.........x.........x.x............x.x...........x.....x.....,86,Medium,True
puzzle_42446_rot90_flip_h_flip_antidiag,8,AABCCDDDAABCCDDDABBECDDDABBEEEEEBBEEEEFEBBGHHHFFGGGGFFFFGGGGFFFF,AAABBCDDAAABBCDDAAABECCDEEEEECCDEFEEEECCFFGGGHCCFFFFHHHHFFFFHHHH,AAABBCCCAAABCCCCAAABBDCCEEEBBDCCEEBBBDFFGGGGBFFFHHGGGGFFHHHHGGFF,AAAABBCCAABBBBCCBBBBDCCCEEDDDFCCEEEDDFGGHHHDDFGGHHHDGGGGHHHDDGGG,....x....x.............x.....x..x..........x..........x...x.....,87,Medium,True
puzzle_49122_rot90_rot180_flip_h,8,AAABCCCCAAABBCCCAABBBDCCEEEBDDCCFFEGDDDHFFGGGDHHFGGGHHHHFGGHHHHH,AAAAABBCAAAABBBCAADBBBCCADDDBECCFFDDGEEEFFDGGGHHFFFGGHHHFFFFGHHH,AAAABBBBAAAACBBBAACCCCBBADDCCEBBDDDDEEEBFFDGGEEEFFFGHHEEFFFGHHHH,AAAABCCCAAABBCCCAADBBBCCAADDBEEEFDDDGEHHFFDGGGHHFFFFGGGHFFFFFGGH,.x..........x.........x...x..........x.....x....x..............x,87,Medium,True
puzzle_8341_rot90_flip_v_flip_diag,8,AABBBCCCAAABBCCCAAABDCCCAADDDDEEFFGHHHHEFFGHHHHEFFGGHHHHFFGHHHHH,AAAABBBBAAAABBBBCAADEEEECCCDFFEFCCDDFFFFGGGDFFFFGGGHFFFFGGGHHHFF,AAABBBCCAAABBCCCAAADBCCCEEDDDDCCEFFFFGHHEFFFFGHHFFFFGGHHFFFFFGHH,AAABBBCCAAABCCCCAAADCCCCEEDDCCCCEEEDCCFCEGGDFFFFGGGGHHHHGGGGHHHH,....x....x............x....x....x..............x..x..........x..,87,Medium,True
puzzle_32287_rot90_rot180_flip_v,8,AAAABBBBCAAABBBBCCAABBDDCCAEBBDDFFEEGGGGFEEEEGGGFFEEEHHHFEEEHHHH,AABBCCDDAABBCCDDAABBDDDDAEEBDDDDEEEEEFFFEEEEFFFFEGEGHHFFGGGGHHHF,AABBCCDDAABBCCDDAAAACCDDAAAACEEDFFFEEEEEFFFFEEEEFFGGHEHEFGGGHHHH,AAAABBBCDADABBCCDDDDCCCCDDDDDCCCEDDFGGGGEEFFGGGGEEFFHHGGEEFFHHGG,..x.........x....x.............xx.............x....x.........x..,88,Medium,True
puzzle_60137_rot90_rot180_flip_v,8,AAAAABBBCAADDBBBCAADDBBBCCCDDDEECCCCFEEEGGFFFEHHGGGGGEHHGGGGHHHH,AAABBCCCAAABBCCCABBBDCCCAEFFDDDGEEFHDDDGEEFHHGGGEEEHHGGGEEEHHHHG,AAABBBBCAAABBCCCAADBBCCCAADBEEECFADDEEECFGGGEHHHFFFGGHHHFFFGGHHH,AAABBCCCAAABBCCCAAADBBBCEDDDFFGCEDDDHFGGEEEHHFGGEEEHHGGGEHHHHGGG,.x..........x..........x..x..........x.....x..........x.x.......,88,Medium,True
puzzle_1397_rot90_rot180_rot270,8,AABCCCCCAABBCCCDAAABCCDDEAFGCCDDEEFGGDDDFFFFGGHHFFFFGGHHFFFGGGHH,AABBBCCCAABBCCCCAABBCCCCDDDBBCEEDDFFBCGEDDFFHGGGDFFFHHGGFFFFFHGG,AAABBCCCAAABCCCCAAAAACDDEAAEEDDFEEEEFFFFEEEGFFFFHHHGGGFFHHHGGGGF,ABBBBCCCAABBBCCCAAAABDDDAAAADDDDAEEDDFFDEEGFFFFFGGGGHFFFGGGHHFFF,.....x.....x....x.............x..x.............x....x.....x.....,89,Medium,True
puzzle_4443_rot90_flip_h_flip_v,8,AAAABBCCAAABBBCCDEEEBBCCDDEEFBCCDDDFFFCCDDDFFGGGHHFFFGGGHHHHFGGG,AABBBBCCAABBBDCCAEBBDDCCAEEEDDFCEEEEEFFFGGGEFFFFGGGHHHHHGGGHHHHH,AAABBBBBAAABBBBBAAACDDDDCCCCCDDDECCCFFDGECHHFFGGEEHHHFGGEEHHHHGG,AABBBBCCAADBBBCCAADDBBECAFDDEEECFFFEEEEEFFFFEGGGHHHHHGGGHHHHHGGG,.x...........x.....x...........xx...........x.........x...x.....,89,Medium,True
puzzle_46071_rot90_rot180_flip_antidiag,8,AAABBBBBAAABBBBBAAACBBDDEECCFDDDEEEFFFFFEEEEFFFFGGEGGHFHGGGGHHHH,AAABBBCCAAABBBCCAAADBBBCEEDDFBCCEEEFFFCGEEEHFFGGEEHHFFFGEEHHFFGG,AABBBCCCAABBBCCCABBBDCCCAABEDDFFGAEEEFFFGGEEHFFFGEEEHHFFGGEEHHFF,AAAABBBBACABBDBBCCCCDDDDCCCCCDDDEEECFFDDEEGGFHHHGGGGGHHHGGGGGHHH,.x............x....x.........x..x...........x..........x..x.....,89,Medium,True
puzzle_840_rot180_flip_diag_flip_antidiag,8,AAABBCCCAAABBBCCAADDDDECAAFFDDECGGFFDDECGGFFFHECGGGGHHHCGGGGHHHH,ABBBBBBBAACCCCBBAAADDDEBAAFDDDEEGGFFFDEEGGFFFDHHGGGGHHHHGGGGHHHH,AAAABBBBCAAABBBBCDAEEEBBCDFFEEBBCDFFEEGGCDFFFFGGCCHHHGGGCCCHHGGG,AAAABBBBAAAABBBBAACDDDBBEECDDDBBEECCCDFFGECCCFFFGGHHHHFFGGGGGGGF,.......x...x.........x...x............x...x.........x...x.......,89,Medium,True
puzzle_13166_rot90_flip_v_flip_diag,8,AABBBBCCAABBCCCCAAACCCCCDAAEEECCDFFFEECGFFFFEGGGFFHHHGGGFFHHHHGG,AAAABBBBAAABBBBBCAADDBBECCDDDBBECCFFDBEECCFFGGEEFFFFGGGGFFFHHGGG,AABBBBCCAABBBCCCAAAADCCCEAAADDFCEGGDDDFFGGGFFFFFGGHHFFFFGGHHHHFF,AAAABBBBAAAAABBBCAADDBBECAADDDEECCADFFEECCGGFFEEGGGGFFFFGGGHHFFF,.....x...x.............x....x...x.........x...........x....x....,91,Medium,True
puzzle_20419_rot90_rot180_flip_v,8,AAAABBBBAAAAAABBCCCCDDDDCCCCCCDDCCEEFFFFGGEFFFFFGGGHHFHFGGGGHHHH,AAAABBBBAABBBBBBCCCCDDDDCCDDDDDDEEEEFFDDEEEEEFGGEHEHHGGGHHHHGGGG,AAAABBBBCACAABBBCCCCCDBBCCCCDDEEFFEEEEEEFFFFEEEEGGHHHHHHGGGGHHHH,AABBCCCDAABBCCDDAEBFCCCDAEBFCCDDEEFFGCDHEEFFGGHHEEFFFHHHEEFFFHHH,...x...........x.....x..x...........x.....x...........x..x......,91,Medium,True
puzzle_5171_rot90_flip_h_flip_antidiag,8,AAAABCCCDAAABBCCDDDABCCCDDEEFFCCEEEEFFFCEEEEEFFFGGEEHHHFGGGEEHHH,ABBBCCDDAABBCCDDAABCCCCDAAACCCCCEEEFFCGCHEHFFFGGHHHHFFGGHHHHHFFG,AAAAABBCAAAABBCCADABBBCCDDDBBECEFFFEEEEEFFGEEEEHFFGGEEHHFGGGEEHH,AAABCCCCAABBCCCDAAABCDDDAAEEFFDDAEEEFFFFEEEFFFFFEGGGFFHHGGGFFHHH,...x.........x.........xx...........x....x............x...x.....,91,Medium,True
puzzle_60530_rot90_rot180_flip_h,8,ABBBBBBCAABBBBCCADDDCCCCEDDDFFCFEEDDFFFFEEDDFGGFHEHHGGGGHHHHHGGG,AAABBBCCDAEEBBBCDDEEEECCDDEEEECCDDFGGGHCDDFGGHHHDFFFGHHHFFFGGGHH,AAAAABBBACAABBBBCCDDEBBECCDDEEEECDDDEEFEGDDDFFFFGGHHHHFFGHHHHHHF,ABBBBBBCAABBBBCCAAAADDDCEAEEDDDFEEEEDDFFEGGEDDFFGGGGHHFHGGGHHHHH,..x...........x.x..........x...........x.....x...x..........x...,91,Medium,True
puzzle_27796_rot90_rot180_flip_v,8,AAAABBBBAAAAAABCADDDCCCCEDDDFCCCEEDFFGGGEEDFFGGGFFFFHGGGFFFFHHGG,AAABBBCCAADDBBCCAADDDDCCAADDCCCCEAFCCCGGEAFFHHHGEEFFHHHHEFFFHHHH,ABBBCCCCAABBCCCCADBBCCCEADBFFFEEDDGGFFFFDDGGGGFFDDGGHHFFDDDHHHFF,AABBBCCCAABBDDCCAADDDDCCAAAADDCCEEAAAFCGEHHHFFCGHHHHFFGGHHHHFFFG,....x....x.........x..........x.x..............x..x..........x..,92,Medium,True
puzzle_1276_rot90_rot180_rot270,8,AAAAAABBCAAAADBBCCCCCDEBCCCCDDEEFGGDDEEEFGGGEEEEFFFEEEEHFFEEEEHH,AAAABBBCAADDBBCCEADDBBCCEEDFBBCCEEEFFBCCEEEEFFFCGEEEEEHHGGEEEHHH,AAABBBCCAABBBBBCDEEEBBBBDDFEEBBBDDFFEGBBDDFFGGHBDDFFGGHHDFFFHHHH,AABBBBCCABBBBCCCBBBBDDDCBBBEEDDCBBEEFFFFGBEFFFFFGGEHHHHFGGHHHHHH,.x.............x...x.........x....x.........x...x.............x.,93,Medium,True
puzzle_16152_rot90_flip_h_flip_v,8,AABBBBCCAAADDCCCAAADDDCCAEEEDDCCFFEEDDGGFFEHDGGGFFHHHHHGFFFHHHHG,AABBBBCCAAADDCCCAADDDCCCAADDEEECFFDDEEGGFFFDHEGGFHHHHHGGFHHHHGGG,AAAABBBBAAAACBBBADCCCBBEDDDCCFFEDDFFFFFEDDGFFFHEDDGGHHHHGGGGHHHH,AAABBBBCAABBBBBCAADBECCCAADDEECCFDDDEEGGFFFEEEGGFFFEEGGGFFHHHHGG,.....x...x.............x....x.....x...........x.x..........x....,93,Medium,True
puzzle_50585_rot90_rot180_flip_v,8,AAAABCCCAABBBBCCDAAEECCCDEEEEFFFDEEGGFFFDEEEGHHHDEEGGHHHEEEGGHHH,AAABCCCCAABBBBCCAAADDCCEFFFDDDDEFFFGGDDEHHHGDDDEHHHGGDDEHHHGGDDD,ABBBBBCCAAAAACCCAAAAACDCEEAEAADCEEEEAADDFFFGGHDHFFFGGHHHFFFGGHHH,AAABBCCCAAABBCCDAAABCCCDEEEBBCCDEEECCCCDFFFCCGGDFFHHHHGGFFFHGGGG,.x.........x.........x..x..............x..x.........x.........x.,93,Medium,True
puzzle_600_rot180_flip_diag_flip_antidiag,8,AAAABBBBACDDBBBBACDDBBBBACDDDEBBFCDDDEEEFFFDGEEHFFFHGGHHFFFHHHHH,AAAABBBBACCCCBBBADDDDBBBADDDDDEEFFFDDGGEFFFHHHGEFFFFHHEEFFFFHEEE,AAABCCCCAABBCCCCADBBBCCCADDEECCCAAEEEEEFGGGEEEEFGGGHHHHFGGGGFFFF,AAAAABBBAACCABBBADDCEBBBDDDEEEFBGGDEEEFHGGGGEEFHGGGGEEFHGGGGHHHH,x..........x.........x...x............x...x.........x..........x,93,Medium,True
puzzle_11347_rot90_flip_diag_flip_antidiag,8,AABBCCCDAABBCCCDAAABEEDDAFFBEEDDFFFFGEDDFFFHGDDDHHHHGGGGHHHHGGGG,AAAABBBBAAAABBBBCCCABDDDCCCCBEDDFCCGEEDDFFFGEEDDFFGGHHHDFFGGHHHD,ABBBCCDDABBBCCDDAAEECDDDAAEECFFDAAEGFFFFAAAGHFFFGGGGHHHHGGGGHHHH,AABBCCCCAABBBCCCAABBBCDDAAABDDDDEEEEFFGGEEHFFFGGEEHHHHGGEEHHHHHH,....x....x.............x...x.........x..x.............x...x.....,94,Medium,True
puzzle_13790_rot90_rot180_flip_v,8,AABBBCCCAABBBCCDEABBBCDDEEEFBCCDEEEFBCGDHEFFFCGGHHHFFFGGHHHFFFGG,AAABBBCCAAABBBCCADBBBECCDDDBFECGDDDBFEEGDHFFFEGGHHFFFEEGHHFFFEEE,AAABBBCCAABBBCCCAADBBEEEDDDDDEEEDDDEEEEEDDFFFFFFGGGGFHFFGGGHHHHF,AABBBCCCAABBBCCCAADBBBECFADGBEEEFDDGBEEEFFDGGGHEFDDGGGHHDDDGGGHH,.x.............x...x.........x....x...........x.x...........x...,94,Medium,True
puzzle_15587_rot90_rot180_flip_diag,8,AAABBCCCAAABBCCCAAABDCCCEAEEDDDCEEEEFDDCEEEFFDDCGFFFDDHHGGFFDHHH,AABBBBBBAACCCBBBACCCCBBBCCDDCCEEDDDFFEEEDDFFFGGGHDFFGGGGHHFFFGGG,AABBBCCCADBBCCCCDDBBBCCCDDDBBEEEFFDDFFEEGFFFFHHHGGFFFHHHGGHHHHHH,AAABCCDDAABBCCCDEBBCCFFFEBBCFFFFEBBBFFGFEEEBHGGGEEEHHGGGEEEHHGGG,.x.............x...x..........x...x.........x...x............x..,94,Medium,True
puzzle_21707_rot90_flip_v_flip_diag,8,AABBBCCCAAABBCCCAAAABCCCAADCCCCEADDCFFFEAGGFFFFFGGGFHFFFGGGHHHHF,AABBBBBBAAACBBBBAAACCBBDEFFGGBDDEEFFGDDDEFFFGGGGEFFFGGGGFFFHHGGG,AAAAAABBAAAACBBBDAACCBBBDDAEEFFGDDDEFFGGEEEEFFFGEEEEFFFGEEEHHFFF,AAABBBBCAAACBCCCDAACCCCCDEEFCCCGDDEFFFFGDDDDHFFFDDDHHFFFDDHHHFFF,......x..x..........x..........x..x..........x..x..........x....,94,Medium,True
puzzle_41226_rot90_flip_h_flip_v,8,AABBCCDDAAABCCDDAAACCDDDAAACCCDDEEEFFGGDEEEFFGGGEHHFFFGGHHHHFFGG,AAAABBCCDAABBBCCDDDBBCCCDDDBBCCEFFFGGGEEFFFGGEEEFFFHGGEEFFHHGGEE,AAAAABBBAAAABBBBCCACBBDDCCCCDDDDEECCDDDFEGGGHHFFGGGGHHFFGGGGHHHF,AABBCCDDAABBCDDDAAABBDDDAABBBDDDAEEFFGGGEEEFFGGGEEFFFHHGEEFFHHHH,..x.........x...x.............x..x.............x.....x.....x....,94,Medium,True
puzzle_51476_rot90_rot180_flip_antidiag,8,ABBBBCCCAABBBCCCAABBBBDCEEFBFFDDEEFFFDDDEEGFFDDDGGGGGHHHGGGHHHHH,AABBBCCCAABBBCCDAAAEEDDDFAEEDDDDFAEEEDDDFFGGEDHHFFGGGGHHFFGGGHHH,AAAAABBBAAABBBBBCCCDDBEECCCDDDEECCDDFDEEGCFFFFHHGGGFFFHHGGGFFFFH,AAABBBCCDAABBBCCDDDEECCCDDDDEECFDDDEEECFGGDEHHFFGGHHHHFFGGGHHHFF,..x..........x...x............x....x....x...........x..........x,94,Medium,True
puzzle_9245_rot90_flip_h_flip_antidiag,8,AABBBCCCAABCCCCCAADCCCEEAADDDEEEAAADFEEEAGGFFFFFAGHFFFFFHHHHHFFF,AAABBBCCAAABBBCCAAABBCCCDAAAECCFDAAEECCFDDGHEEFFDGGHHHHHDHHHHHHH,AAABBBCCAAAAABCCDDAAAECCDDDEEECCDDDFECCCFFFFFGGCFFFFFHGCFFFHHHHH,ABBBBBBBACCBBBBBAACBDDEEAFFDDGGEAFFFDGGEFFFHHGGGFFFHHHGGFFFHHHGG,.....x....x............x....x...x.............x..x.........x....,94,Medium,True
puzzle_22776_rot90_flip_diag_flip_antidiag,8,AAAABBCCAAABBBCCDDDBBCCCDDDDDEEEDDDDDEEEFFFGGGHEFFGGGHHHGGGGHHHH,AABBBCCCAAABBCCCAADBBCEEADDFFEEEDDDFFEEGDDHFFFGGDHHFFFGGDHHFFFGG,AAAABBBBCCAAABBBCCCAAABDEEEEEDDDEEEEEDDDEEEFFGGGHHHFFFGGHHHHFFGG,AAAABBBBAAABBBCCDABBBCCCDDDEEEEEDDDEEEEEFFFGGEEEFFGGGHHHFFGGHHHH,....x...x............x....x...........x....x.....x.............x,95,Medium,True
puzzle_26714_rot90_rot180_flip_diag,8,AAABBBBBCACCBBBDCCCCDDDDCCCEFFDDCCGEFFDDGGGEFFHHGGGEFFHHGGGGFFHH,AABBCCCCAABBDCCCAABBDCCCEEBBDCFFEEBBDFFFEEEEFFFFEGGGFFHFGGGGGHHH,ABBBBCCCAABBBCCCAABDDDDDAABDDDDDAEEFFFFGHEEEGGGGHHEEEGGGHEEEEGGG,AAABBBBCAAABBBCCDDDDDBCCDDDDDBCCEFFFFGGCEEEEGGGHEEEGGGHHEEEGGGGH,..x..........x...x............x.....x...x..........x...........x,95,Medium,True
puzzle_377_rot90_flip_diag_flip_antidiag,8,AABCCDDDABBCCDDDABBBCCCCABBBCCCCEFFFFFGGEFFFFGGGEEFHHHGGEEHHHHGG,AAAABBBBACCCDDBBCCCCDDDEFFCCDDEEFFFFDDEEGGFFDHEEGGFFHHHHGGFFHHHH,AABBBBCCAADBBBCCADDDDCCCADDDDDCCEFFFGGGGEFFFGGGGEFFGGHHHEEFGGHHH,AABBBBCCAABBBDCCAAADDDDCAADDDDDCEEEEFFFGEEEEFFFGHHHEEFFGHHHEEFGG,..x...........x.x...........x..........x...x.........x...x......,95,Medium,True
puzzle_1669_rot180_flip_diag_flip_antidiag,8,ABBBCCDDAABBCDDDAAEECFFDAEEEFFFDEEEEFFFDGGGGFFHDGGGGHHHHGGGGHHHH,AAAABBBBAAAABBBBCADDBBBBCDDDEEEECDDDEEEFCDDGEEFFCCCGHHFFCCGGHHHF,AABBBBBBAAACCCBBAACCCCBDAACCCDDDEEEFFFGGEEEFFFGGEEEFFHHGEEEFHHHH,AAAABCCCDAABBCCCDDBBBCCCDDBBBCCCEEEFFFGGEHFFFFGGHHFFFGGGHHHHHHGG,..x.........x...x.............x..x.............x...x.........x..,97,Medium,True
puzzle_254_rot90_rot180_rot270,8,AABBBBCCAABBBDDCAABBBDCCEEBBBDDFEEGGGFFFEGGGHFFFEEHHHFFFEHHHHHFF,AAAAABBBCADAABBBCCDDEEEECCDDEEEECCCDEEEECFFFGGGEFFFFGHGHFFFFFHHH,AAABBBBBACACBBBBDCCCBBBEDDDDFEEEDDDDFFEEDDDDFFEEGGGHHFHEGGGHHHHH,AABBBBBCAAABBBCCAAABDDDCAAADDDCCAEEFFFCCGGEFFFHHGEEFFFHHGGFFFFHH,.x.............x...x.........x....x.........x...x.............x.,97,Medium,True
